half_life,amplitude,period
2.988310605144375,1773.4392004225476,48.17535191701313
3.8771151772021386,2196.381799207775,58.01543834093809
5.025363859298039,2629.9125697204254,70.2306383154459
3.624302251617943,2084.623220792956,55.09506472616977
3.2480998774603314,1906.2558407785943,51.06159188745738
4.22113636767918,2337.8554329707704,61.29346010676181
4.485595102875316,2439.6438230165886,64.1905079766309
3.699520841126028,2118.225152680864,55.60350589599045
5.04072578404061,2635.287919153028,70.45421797947216
3.4337421774717876,1996.3766289472621,52.94603392947499
5.031959200529404,2632.379241236931,70.16579109846157
4.305027020122834,2370.985797668485,62.50407153754816
3.2614927978175987,1912.8807318946867,51.17172924563329
3.7487065587748907,2140.590565090099,56.36111968803334
3.1737203600257717,1868.7480730726083,50.25012930706174
3.7185224909333483,2127.1425755343057,56.10285474167199
5.028159815770046,2631.118475880519,70.24382865839635
5.515927594668111,2784.934060754849,75.1756840671631
3.5482991434637206,2049.338555970029,54.51782839870339
2.863877164677552,1707.0844440326512,46.91473370131848
4.498211605171542,2444.6464180528938,64.57192594178099
5.047570987929984,2637.025805107523,70.28600284014942
3.2980448774054403,1930.7836930172307,51.49758349900344
5.578974098602636,2803.5801714179547,76.05379378845726
3.6980757791586103,2117.803300877101,55.79563949402768
3.313767787628052,1938.5522789952854,51.86251789360978
3.047999132830532,1804.7316699899802,48.815548412256305
4.247633900721647,2348.704886304441,61.79399830973466
3.7444832392492597,2138.6367216736253,56.54148069130781
4.6684928731250475,2506.4735287195535,66.53244792627083
3.521255408153623,2037.2273986067198,53.868113799611024
3.998832845245,2247.8964753357277,59.143659972826185
3.1429512243358624,1853.3477171163663,50.078810256753115
3.374200541596023,1967.7151343147473,52.415371473980485
5.528478550940797,2788.6603685274426,75.65575257103507
3.8685480286073086,2192.7856269029253,57.69878560236066
4.61978673050252,2489.3167120987873,65.77361901683503
3.6671583355131014,2104.207911536383,55.50657406768397
3.248132911266372,1905.728144386302,50.94706536451412
3.6812020870743183,2110.259688722793,55.98280389465708
3.5058668804691644,2029.7133492853904,53.78001873809535
5.96684316862982,2913.7481659682444,80.01234867853418
3.613444978054779,2079.547666707804,54.96163524234203
3.754439308705841,2143.0387526431446,56.57450328317731
4.585271589418331,2476.6483360803572,65.38873217452237
4.380621224378888,2400.3807676714296,63.120538910281994
4.52801142766387,2455.4552121870033,64.74559058656149
4.253804442288054,2350.7045058598324,61.80604272520952
4.698566183549977,2517.2159553061256,66.72205853512338
3.1905134370036015,1877.543434559175,50.478355979094204
2.9051038416258166,1729.267809799146,47.466099116006774
3.617776346473165,2081.9114293717216,55.07317624860252
4.527187016994543,2455.398158846158,64.88951475526642
3.6385685827067196,2091.3060903867286,55.28804253854918
3.891790988168922,2202.473390423053,57.965698083306904
2.75997218618107,1649.9185336824364,45.92648820984698
3.949002908851769,2226.514677933039,58.72506562847718
3.6277073596005582,2085.836404748021,55.3363646676803
3.8554107782137392,2187.062267163436,57.66968736503469
4.542465954093211,2461.1335903956133,64.85224734282679
4.125078221709394,2299.778453261238,60.34856445238432
3.1883616240373023,1876.3805460234491,50.39106023260126
4.708561189990927,2521.2003138407295,66.52659648966505
3.5438710845181003,2047.9752722835844,54.28669383645183
4.296298743621433,2367.7913941719275,62.29865569662212
3.3165622069880114,1939.8704164621122,51.9858851639151
3.842413738394604,2181.293710831485,57.51379414837993
3.715842748065359,2125.571600833331,55.96722278427933
4.605562520750118,2484.2592457843366,65.82366132560992
5.129846001872592,2664.526261048484,71.25086307864251
4.049641125262126,2268.85293530141,59.63818729738364
4.153235434752051,2311.1629357840175,60.62241207033168
3.9090017943667617,2209.4802502152183,58.265330248515
5.98156812975014,2918.1264862365297,80.3286023561414
5.036732685559352,2633.4996119509783,69.89665931060358
4.149008368170745,2309.180156402629,60.613941998835514
3.920943771830884,2215.1527560421328,58.162093776743404
2.72245191518178,1629.340027087652,45.29555274567099
5.338250302313777,2730.2631436541965,73.18444959590977
5.497409873555349,2779.392807193596,75.1108920806468
4.306440362920148,2371.483732085951,62.13696932742778
4.308335935981788,2372.144027888506,62.724609167738436
3.48333708091931,2019.6869140129736,53.49035195896931
3.6214258882548607,2083.29838484649,55.05311277561009
3.6488300847479636,2095.9012714238265,55.316917381884195
4.009370913458979,2252.2422971865385,59.033271493484165
6.980690137600116,3167.384553795023,91.2573198253395
3.5639829998801416,2057.099725533886,54.442707532396525
3.8220151476451525,2172.3575434119116,57.46620494502838
3.674861647193213,2107.5259425675904,55.79257830228755
3.7939401063496763,2160.4422504953013,56.83724956718453
4.536696249783503,2459.033744062383,64.98599765012568
4.476896728571424,2436.775871589841,64.14841063168478
4.309382499093838,2372.5419057382032,62.40871031800384
3.798551482608349,2162.3357961521133,56.923597996033834
4.553217219290914,2465.081010489838,65.17833464636595
2.8321689512860733,1689.5761704633485,46.664816152310095
3.505729914765684,2030.2095313374587,53.80394808454167
4.237567999991423,2344.400983639073,61.52430173236439
3.1635768969243405,1863.6798365178774,50.18251590672372
4.237884679244228,2344.2984324504196,61.44123894296672
4.323216889331927,2378.171296143538,62.64748125272922
3.691559198765514,2115.1620342673896,55.772901648786046
4.266430461353055,2355.955719749381,62.102432722505796
4.607252279022562,2484.64114947501,65.64622057157408
5.056985376295079,2640.5645214679193,70.37273685567209
5.406847714637948,2751.0944811819845,74.48738204716062
4.134944667123067,2303.565202638867,60.67849026522157
5.685649534480116,2834.759760877367,77.45771784430036
3.98183875735929,2240.5724211749825,58.88141414951633
5.062057541673517,2642.291472523516,70.66611026790787
3.397518239538757,1979.0647907894777,52.61595950038435
3.3778066009769008,1969.6222118799556,52.37876733458421
4.4667944219576885,2432.979340264094,63.94590468768905
2.930121814870924,1742.7697094844423,47.54693791924876
6.609256871576271,3080.1005595550014,86.92640397774488
3.3025735982588373,1933.054735364105,51.56812332733756
3.3007410165351048,1931.9962598529592,51.48859932349063
4.191677429281818,2326.353448653092,61.172890464891
4.036073732399051,2263.3731213995593,59.59212430823084
4.338022424026468,2383.9221423309596,62.89528311038157
3.725333262407929,2130.219487249578,56.23143538653318
3.835406679099939,2177.964735793845,57.378609433091356
3.631886840849757,2088.278835044642,55.025484865171165
4.920219200901651,2594.6089689945825,69.27817488463705
4.187921390970566,2324.9487999907,61.17928191155812
4.037855595903805,2263.571946878863,59.76108547117832
3.4962663742204936,2025.132279981801,53.9478443636516
4.127881922305581,2300.4933217999546,60.22401175610639
3.964027158156727,2232.6014601361594,58.83186991251978
4.5633481688269235,2468.790064789384,65.26162040877625
4.169943254351447,2317.3794201477986,60.73264865583724
3.3192369532139163,1941.1967471816845,51.90756072685832
3.76463096166115,2147.599224782712,56.63078081918684
3.129556545089518,1846.419853947766,49.77778951186474
4.614751902940592,2487.607657366511,65.67248533158022
4.168758108763402,2317.1427727006767,60.82632162351865
4.829001194773751,2563.5988494534795,68.0637330526713
4.20173850430164,2330.5190864511874,61.32988248308726
5.060514601033511,2641.4346087084587,70.40521615034487
4.842247852709228,2567.886332581503,68.16746890089479
3.20847306457131,1886.5325707328077,50.61469890495863
3.5038781209715992,2029.034921412368,53.88466458046804
4.674982355331592,2508.7861221506337,66.25637679031445
3.989695312257737,2243.452352259321,59.04365172875595
3.3923133107778014,1976.555699334878,52.45332053783943
3.5493489788476866,2050.249813691907,54.011116675369806
4.202779536331657,2330.3347014440105,61.423332111629236
4.188602147913608,2325.2566109978184,61.100758329092514
4.071283985210053,2277.717925758143,59.8071750098498
2.4901284538164,1496.0486486592572,42.92870892601496
4.2709782826771825,2357.9306453166296,62.08101286904633
3.425677704078205,1992.1259313779726,52.91887025181512
4.607448354395178,2484.752326181397,65.7549195804537
4.285283881753782,2362.993741798119,62.15205921972296
2.9852605046854013,1771.9420385163455,48.13746689724303
4.139169143725351,2305.227861491344,60.57489163486326
3.5118505207315653,2033.0987119331135,54.0508685513218
3.369322856483499,1965.386515613462,52.42008960439131
3.9842891983735567,2241.2954768595223,58.94279851730494
5.17058985918376,2677.4432564417216,71.65340678802295
3.9534212796043766,2228.5390149979007,58.58993690762054
3.2002280743464047,1882.4186393899474,50.53201568989431
3.9261859621722244,2217.2309284977223,58.56548099004385
3.998341281793262,2247.574032770596,58.936280019721266
6.2811521734521465,2997.762079577925,83.87496589000779
3.8562019147934943,2187.2357378873403,57.78915028037437
3.199156268452627,1881.8356288805364,50.569708155190995
3.689258583494689,2113.836341371403,55.78602391711388
5.180226041123224,2680.739395872306,71.7731520301042
3.783208305373717,2155.6767464422373,57.035536340499675
5.035853376221551,2633.6947690722286,70.38536994273272
3.474933949032923,2015.2424876947596,53.57909689895939
4.810238933095912,2557.0737544084677,67.68831392780379
3.4178480042442576,1988.6324429459198,52.87183385539595
4.449537162643238,2426.394475783426,64.10357472134393
3.9767989327838813,2238.552078918094,58.80817290314553
4.09306229994744,2286.5541252743214,60.13310678086026
5.252952444097446,2703.8276771422097,72.77750988397833
4.225348677047332,2339.3926887648477,61.24693118824848
4.950375176040542,2605.00779362464,69.42104694914059
3.6843212898317335,2111.7989973683243,55.52547142165639
2.7056229761511577,1619.7964174000963,45.22391999506846
2.939031544969313,1747.1282895718773,47.77079602017096
3.4612637766045755,2009.2325064289234,53.26907900154424
3.3521759739514594,1957.1770580826967,52.251934862155565
5.973108148349567,2916.0391483260632,80.19220944911359
4.411392630539511,2412.074946787218,63.56774781238545
3.1532105661942462,1858.457017013328,49.912750276413874
3.858277729319973,2188.3385239929567,57.59070140708661
4.038411324671821,2264.2470508607826,59.535963251273586
5.397313848522078,2749.053051741926,74.02128669633987
3.9269895950820897,2217.68178016213,58.26219230822585
3.764781687312073,2147.6768536915115,56.58509841351116
4.575050292079278,2473.118978998867,65.29267684174249
3.3743836508480327,1967.9261958318289,52.42506771065524
4.394522440013884,2405.302371066667,63.61129374345387
4.923981539635344,2596.0001374111816,69.12384663870125
3.5160340029925647,2035.048438555252,53.943692153488314
4.283789746389344,2362.6567343338565,62.432770222032616
4.5394148432849555,2459.95498448386,64.91834804819518
3.3641532530987304,1963.0478072301048,52.21203538112701
4.647474180255953,2499.175933132499,66.07785875739245
4.54424893256132,2461.2812532264597,65.29690734539719
4.213168138660274,2335.006243923683,61.24823393166855
4.231824718714221,2342.232722872428,61.68666172347696
4.4339865896724175,2420.59029129698,63.79873721548586
3.5686718274229925,2059.230033450373,54.44357803411549
4.2594825342043725,2353.2788581763198,61.9633296497978
3.5603272442493936,2055.5705828456053,54.37139022936981
4.874594938508241,2578.989760148523,68.64215030380137
3.445102536256848,2001.7048835690177,53.240961562108
3.621693223765357,2083.105918088946,54.84666755730086
4.623234958613185,2490.1136787175187,65.92813451790107
3.907163951575135,2209.2265414694602,58.12366718635019
3.731362784109208,2132.9171278702806,56.318707132609234
4.510329002880228,2448.88777149739,64.90166117125801
3.0655288687748596,1813.7950876447908,49.14159972410232
3.7819057204249917,2155.1454373315214,56.849613359247996
4.617539485070734,2488.6064067417115,65.90478174947839
3.865404652539127,2191.1802848639036,57.73773764146654
4.780710994572466,2546.383632690469,67.21311391260895
4.0172026981799736,2255.1230424018177,59.35595407869113
3.7996152382411728,2162.92125766531,57.05285562052268
3.1005700715658753,1831.8566698907669,49.450924387581836
5.706801720151684,2841.260411117081,77.39234373960994
3.1828267707662876,1873.6380418701256,50.39922373142184
3.9034158689368867,2207.5475360121927,57.91049031430896
4.6314849042620985,2493.1034130267476,65.66699776314812
3.194867271201541,1879.7023809108505,50.48241346747068
2.847698221359309,1698.3803712972344,46.80444142357254
3.5914852886837414,2069.5703702032956,54.787193372970535
3.5473123284607135,2049.426751487764,54.17139340985989
4.777099888023507,2545.478666315261,67.44546978221302
4.282077925838517,2362.270867092759,62.19665198235276
3.764371677156655,2147.4985648618417,56.555528631197376
5.92738143457199,2903.5131479452843,79.7499897388654
3.733601595609018,2133.521486033981,56.126445114639694
3.4814298703215854,2018.7445201730338,53.63622797839014
4.210250263430498,2333.9553748079097,61.24062544154873
3.1861577888869994,1875.3469298142372,50.432106855277425
3.6434514405477785,2093.0726122351816,55.290205996698205
4.875242598781806,2579.4263482514352,68.52583928403328
4.6174016892304985,2488.2667515177186,65.59089488297963
3.362629337988513,1962.081239512986,52.47084427045354
3.5085281795897343,2031.5183384475652,53.84665551275316
4.639728638476973,2496.6239558404754,66.01298404216936
4.324873668036886,2378.8925040997,62.43815208811719
4.307981675001591,2371.881777117491,62.58623728086286
5.58526830932137,2805.7360465528195,76.24600657130031
4.237387775594105,2344.5866300936104,61.60555372881231
4.1249677724753715,2299.553629987493,60.66299976126402
3.861509749786788,2189.721845844441,57.725294290541626
3.5987243694443007,2072.856758656915,54.815884936328985
4.483283232221441,2439.034702931373,64.23372399385232
4.958624676865141,2607.6387091605975,69.64130777052753
3.183559225115425,1873.607676413801,50.35083429093652
3.7009024698397175,2119.1880569561563,55.766284798502056
3.9640182237685906,2232.9450226773183,58.599703441688575
3.664764432900712,2102.6605079728115,55.55288314712095
5.573607154105647,2801.723515817408,75.70050180354934
4.717873556034768,2524.469945803304,66.80230254004232
3.117181417800989,1840.31903826128,49.655856185593336
2.8156952339820243,1680.3876298557739,46.35607772260738
3.738746279911836,2135.9476512772235,56.240878348412025
3.951158733844721,2227.3945223801097,58.64977532742893
4.497306066535682,2444.3868774895036,64.4924407328075
3.8230540734963956,2172.3333318063123,57.28797251307731
3.3240494973745953,1943.2015981257448,52.04303622637184
4.290505662029673,2365.553186733563,62.2457509801838
4.171727344872586,2318.5836915946434,60.973223381076764
4.509151338142752,2448.782081356263,64.79267367102796
3.5332850953233597,2042.958131070077,54.137442757020835
3.0834553841543086,1823.0048442991078,49.21571003218048
2.7328494442047186,1634.908547589929,45.610116279242334
3.439125159597053,1998.880281426414,53.001118358423696
5.048099708815282,2637.545285195346,70.40262171864373
3.0433839950148673,1801.9141041179619,48.99937854930488
2.692156371178749,1612.3725768802456,44.9606283885513
4.841740592462722,2567.9829075874804,68.07541572715257
4.304297671244341,2370.844741609449,62.36204635309264
4.077876071860854,2280.413563486433,59.926632891287
3.619455544559921,2082.610586924712,55.058773607452
4.573023970900782,2472.3559663137376,65.14323799429474
3.9806532697915458,2240.299742244557,58.89909981979372
4.72309987855485,2526.3852540038692,66.88934571873222
4.202402801957618,2330.5424847661825,61.537150484005
3.4760662278363066,2016.1529848962698,53.464045129444685
3.8367943496453365,2179.0329352378685,57.27906600214635
3.4704561834220167,2013.571305557287,53.43014981821898
5.17248333493778,2678.3260268698805,71.71529502224155
4.38989085663489,2403.2878213433064,63.458644740553666
3.754470664042262,2142.7646005758975,56.55575995999095
4.684011808231297,2512.4946792355313,66.58929584992723
3.1330526095513425,1848.3650276111593,49.91856936836592
4.2201659166333245,2337.37864935775,61.50971498125472
3.4725643790935843,2014.6180763838447,53.366234356504776
4.2426368562353485,2346.769007386929,61.88220927361738
4.2220183271445935,2338.4975584722974,61.37923471681978
4.001521446288885,2249.0143015530793,59.268828163965736
2.951592735911752,1754.1531062534189,47.76083506093238
3.0999121088391255,1831.556597400949,49.57449567295947
3.1925647414226948,1878.4731065317674,50.389773421234395
3.479208572893307,2017.1181666423652,53.295868332983844
5.139954168553763,2667.2349157127783,71.4602914932243
4.807137795186775,2555.8415537526953,67.82112787049937
3.90783559597866,2209.578660241673,58.116493712428905
2.9630526860338944,1760.086865630497,48.10432502877137
4.456293787369292,2428.9468018903804,63.96959756308149
4.179104534925159,2321.521196310224,60.867324031461294
4.0525451760236875,2270.1138960378366,59.81333775150938
3.9147852538111767,2211.924094853179,58.11868572719385
3.6569859779132674,2099.0892739049355,55.46009231898131
4.88003724193826,2581.024817614726,68.6587762038539
4.716582475135032,2524.0343677267397,66.86697686475213
4.32322757791304,2377.645488044228,62.664173794502176
4.217981291259529,2336.9131183039226,61.486483342669715
3.335527801424574,1949.1704603048186,52.02646282534374
4.351477948044612,2389.1898856656517,62.926312505165924
4.348148928700269,2387.661827747492,62.83114777823698
3.6934488158897896,2115.6888803213265,55.86996684158669
4.40719216756328,2410.409473622861,63.52916827842904
4.32907726118838,2380.298281598073,62.73206871843615
3.8087646834455127,2166.8669856865968,57.084386305617784
5.410984959949124,2752.617474416803,74.23812114529989
4.662324019857969,2504.677045151257,66.34005498839974
3.7216809006414686,2128.356598260245,56.288658207913954
4.42404092207752,2415.8376650591663,63.940582698606306
3.093839866637801,1828.320642586731,49.38843099372667
2.79719208888261,1670.4187627253928,46.371834426018324
3.1098218343099733,1836.1679253475627,49.70357759459989
3.646297929827047,2094.534055722181,55.20037931015298
2.7891196605037405,1665.7896697720441,46.19409854989391
3.455588805825715,2006.5418001995033,53.14752669892664
3.739696943716636,2136.6006080859333,56.24157764685941
5.579094613197763,2803.894642406149,76.20441624434716
3.8088366192445777,2166.4716279346985,57.04472713304074
4.355616822675028,2390.6703566098845,62.82504012049401
3.2436245832511648,1903.8143714773214,50.820932217899326
3.30000779239838,1931.8447206764913,51.58919850960592
4.944964150932811,2603.2578947499437,69.30900155689983
2.9871297960642726,1772.819036455189,48.225937791549256
4.800004861224817,2553.4870987628897,67.74670298897831
4.300200757558631,2368.9339546160036,62.5185788743064
3.702039946554575,2119.610595650642,55.866166756501684
3.3664724207656658,1964.062569402229,52.34865120270979
4.336989638853378,2383.4231221862983,62.77741331234898
4.262821095058882,2354.535657811843,61.91217532649648
3.539231677714878,2045.5716954072097,54.1748632532931
5.2106756857524426,2690.4947219978417,72.17762927123283
4.772518511278539,2543.7350630760375,67.205783397461
3.6621085588350293,2101.766687331926,55.347344342584336
4.49980110186519,2445.277695130913,64.48483181879567
4.170782395144938,2318.0203347216334,60.73997804109939
4.145127414133413,2307.8682877362107,60.74841127561001
3.467679169988081,2012.351619351685,53.436135023989095
4.4376828822319885,2421.5537463722785,63.83480277622857
5.5994947392021075,2809.495102997877,76.44815713792207
4.27855454258847,2360.8565257259984,62.24998628046893
4.38309147549325,2401.305457869568,63.20999392871062
2.932397759451039,1743.8302137585977,47.60786584155073
3.268892808844618,1916.4553782758603,51.13748340467572
4.646183890829219,2498.5555792415867,66.38459453577741
4.532073253416419,2457.2178361869223,64.60657920987529
3.24907487532905,1906.7806089878945,51.105085703311545
4.6421334386692985,2497.4029627261975,66.13271963420857
4.919620058085985,2594.5767979560205,69.0624973618302
3.84953602423738,2184.592093954019,57.41373993277705
3.7286794091870124,2131.4368566991807,56.34469363829339
4.085283529657793,2283.0028605150183,59.75221258281198
2.9780572672679764,1768.0329144810462,48.21231298882708
4.17828871743937,2320.6537076910554,60.69037190757126
4.331180667502862,2381.2536906251225,62.73954442886031
3.6598168720971596,2100.9396629425237,55.588983667867865
3.2977842042408256,1930.5555311539456,51.536312992223486
3.2539245533767334,1909.1255064302713,51.008165140504275
4.3434076876060645,2386.0286453186764,62.97378883733859
3.839879482344551,2180.4160238859927,57.59226472781762
4.155482310112883,2311.9059356257376,60.57774415345739
3.191929708755961,1878.2187831351544,50.33387666822114
5.209480097854897,2689.4708585658286,71.78821709369305
3.5821618975618694,2065.3676536492494,54.64943245385791
3.9550671637380304,2229.4978206486735,58.829850208047446
4.309839719997995,2372.7714986419714,62.69479470417991
2.700531658643006,1617.018886214962,45.129008096903135
4.7445230412980415,2533.93151015548,67.13951252515653
2.9468925597432247,1751.566187555414,47.70881433970237
3.8894449928662085,2201.640124711476,58.05353266813819
3.0789308960212685,1820.70976421223,49.22477010036056
5.244582685194178,2701.0270052576825,72.7000922662815
6.47399974258576,3046.9365124556207,85.52457929541083
4.275829704092665,2359.4503326856293,61.82755600248038
4.0937175253688585,2286.6509978121126,60.40797305550143
4.039588869249155,2264.672022098113,59.36477617241155
4.130414900987381,2301.667386237401,60.59514119878651
3.7233888561796604,2129.1358429720954,56.17698924784662
4.930685375997299,2598.4259028507568,69.03695975062249
5.11484028452497,2659.6640383778727,71.03277470881125
3.9709477374361546,2236.2425116496515,58.673239740453766
3.362692895580444,1962.15937788855,52.51818491876844
3.4725611417818385,2014.2397559213282,53.34839880630665
4.899867833874337,2587.9317740752163,68.78546107601096
3.735734010964702,2134.8190766718453,56.36800970239119
4.2098332214020635,2333.7126728882968,61.38969436979448
4.159858235648447,2313.804529559599,60.71348164459181
4.482390672108615,2438.823893697779,64.34589413925323
4.606578139509382,2484.554103579095,65.74331306271955
3.6956851396676336,2116.9987595056405,55.69969596075475
4.272484418335925,2358.25763258194,62.07526704386737
5.130652698317416,2664.647616356699,71.22665760066945
3.9973854919365177,2247.2579431619265,58.978032410846026
3.5957473070695927,2071.198120791196,55.06847885366659
2.5740632816208393,1544.6624441238935,44.02375220990996
2.7885139536563703,1665.6346196578504,45.80374705306639
3.902377726940225,2207.120557096832,57.976237389321966
3.6047304741340738,2075.927101129289,54.90055633594062
3.763623405331909,2147.0767297359525,56.41175793959883
3.92026764112169,2214.6713226034776,58.41418337703857
4.508522493069277,2448.51387331669,64.52938779152265
3.004925149774524,1782.184610678758,48.46512175909476
5.094824986288589,2653.120856016873,71.02849269298986
3.844732693406214,2182.4773122870224,57.338652552901465
4.084423685096584,2283.222273149206,59.96814604484911
3.1121916277994384,1837.8074208663097,49.50631436572962
4.651888592878871,2500.9043931973665,66.07942986532277
3.7343780897360705,2134.1399991550934,56.218292252527476
4.373270972652881,2397.5234930755155,63.18027416707156
5.585549641541988,2805.8202281966674,76.057264446261
4.212587332249538,2334.8692306887842,61.558332417008955
4.120141686140578,2297.3374547633416,60.437070828814285
4.407505437441577,2409.9718335552375,63.220866072766626
3.386811616051289,1973.9215465627024,52.380026220443824
4.7029494206280384,2519.1815757130294,66.88795329163918
4.134038798041735,2303.005607698132,60.60300466213562
3.8728274060738666,2194.5943509031945,57.642980277726906
4.201610406442417,2330.0294579141528,61.2840782732934
4.693873855694239,2515.9712134885376,66.5757681297772
4.604690935049691,2483.722328391328,65.61873968183494
3.6335744756109905,2088.8677491152644,55.02935473567453
4.759537747690668,2539.1186341544453,67.36795212235307
4.255075764724258,2351.583583568338,61.684158069296245
3.49435034495992,2024.4533138093368,53.6641589820166
3.804411682337827,2164.970733397082,57.02826675377537
3.737417531406736,2135.253844323674,56.300357874212466
2.6840152738648286,1607.7319904725423,44.99787599750755
3.432998756980743,1995.937930012554,52.860487311109296
2.9948799918025575,1777.011568987973,48.463985118979224
3.373011338376272,1967.1034444608317,52.39280540730624
3.991785198925525,2244.968494810768,59.09768449104803
4.101251981956572,2289.8841527022482,60.269453289858575
2.914580275208222,1734.2834575330623,47.29500399018531
3.222798216683372,1893.5429535155783,50.771663677681545
3.9873950923281365,2243.012689600227,59.05414004725168
4.004642242418053,2249.969752958473,59.284067287507355
4.217757198275826,2336.814517523443,61.477861071395125
4.031127487885522,2261.3040092427095,59.55931109630569
4.994048110400017,2619.6430290296994,69.85588234226509
4.048351080818593,2268.1644277596856,59.85215572947362
3.632196223919181,2088.077977816719,55.19186931401646
4.8954673700975935,2586.1767219488775,68.74617150232211
4.585102074129677,2476.130731861914,65.37813829685888
3.881896195196789,2197.967220668689,57.55661223804577
5.918551901221608,2900.5279511463973,79.89734140551371
3.340862566993406,1951.6929916077709,51.93365763114406
4.7565566950517235,2538.271609939038,67.15310805859104
3.687391042517192,2112.9735788407224,55.7804393538687
5.312385160678264,2722.7046934056184,73.4166377746651
3.781849091303388,2154.4768073021114,56.78943331345516
4.48190662017808,2438.572585629722,64.47441955401246
3.7863590173795045,2157.089622568485,57.02153860139134
3.9107346347563428,2210.6830693004945,58.3106543448543
3.4270143389378522,1992.9948845481476,52.921174350939395
4.651648001479148,2500.3390848249655,66.18403031919081
3.6685068054284695,2104.5568460358936,55.81760799162362
2.5066436595161723,1505.5869260114036,43.11391871926594
3.1125638692896667,1837.8619750077894,49.681555073155494
3.2063990144762626,1885.4199222102225,50.712152229352114
4.196549005542493,2328.23031319145,61.108202560839345
3.1459591054359732,1855.0425620057022,49.909777343790836
3.4464188106245346,2001.8941630477334,52.85301612724368
5.76750330307816,2858.1147410760045,78.15949654547853
3.8682328894416824,2192.42530493397,57.55416476622531
4.785699586928798,2548.4684843055493,67.55774067519695
4.218517582872218,2337.09729768402,61.48447846493559
3.594163408451056,2071.1094336726264,54.959064255979456
3.476108701148173,2015.9091102479504,53.379272475168705
4.027333882683242,2259.6917030053933,59.28519512445649
4.43926680182424,2422.2764209676493,63.536313935066005
5.711669626908306,2842.6418360909306,77.43014949696237
4.085001455704039,2283.464441407999,60.005940784432994
4.030602162890586,2261.0727130914065,59.629198524829974
3.4220202510706774,1990.1120453385895,52.57544477628443
3.33780588860149,1949.620198081119,52.053241093724466
3.5798851602281463,2064.507748627824,54.43846030869224
5.190437892191794,2683.9989610463645,71.93565776269389
4.108912392498934,2292.8180817034977,60.52940440106988
4.80866292507466,2556.488818689872,68.00257935248658
4.023032095171412,2257.476699686089,59.28246614816351
4.02874883839633,2259.3376123026683,59.212739426415055
3.6194583285874558,2082.3393027396232,54.80015108685012
4.406245205504652,2409.899097308924,63.61321835174175
3.2355920449762703,1900.0568225461795,51.04436281679364
3.665740288928709,2103.1373861901257,55.73197987608887
3.4437878964881645,2001.0874962124763,53.03776036099828
3.6316031935066895,2088.173874833637,55.286101944489474
3.284940540267945,1924.4415657565623,51.47078463020506
3.668862480269162,2104.857640929129,55.795927714684865
5.626282520385526,2817.731775166725,76.52639049072752
