t,M,P,model,sim,gene
97,11.934839633177877,3348.3541984856747,Toggle,2,1
98,11.934842478422434,3348.36212588598,Toggle,2,1
99,11.934844922117689,3348.3689104417335,Toggle,2,1
100,11.934847020833272,3348.3747173392753,Toggle,2,1
101,11.934848823267972,3348.3796881000767,Toggle,2,1
102,11.934850371118525,3348.383943248716,Toggle,2,1
103,11.934851700224664,3348.3875858894576,Toggle,2,1
104,11.934852841426292,3348.3907043428776,Toggle,2,1
105,11.934853821232007,3348.393374182601,Toggle,2,1
106,11.934854662444737,3348.395660149317,Toggle,2,1
107,11.934855384617737,3348.3976175064736,Toggle,2,1
108,11.934856004550069,3348.3992935344604,Toggle,2,1
109,11.934856536689257,3348.4007287381273,Toggle,2,1
110,11.934856993406452,3348.4019576472065,Toggle,2,1
111,11.934857385339921,3348.4030099035826,Toggle,2,1
112,11.934857721564471,3348.403910589725,Toggle,2,1
113,11.934858010174997,3348.404682183521,Toggle,2,1
114,11.934858257705727,3348.405342609562,Toggle,2,1
115,11.934858470243125,3348.405908709578,Toggle,2,1
116,11.934858652603594,3348.4063935522972,Toggle,2,1
117,11.934858809190427,3348.406809189161,Toggle,2,1
118,11.934858943586606,3348.407165352393,Toggle,2,1
119,11.934859058941512,3348.4074705541407,Toggle,2,1
120,11.934859157918904,3348.407732017211,Toggle,2,1
121,11.934859242846038,3348.4079560335467,Toggle,2,1
122,11.934859315664795,3348.4081478185044,Toggle,2,1
123,11.934859378161672,3348.4083122267175,Toggle,2,1
124,11.93485943172972,3348.408452955147,Toggle,2,1
125,11.934859477727496,3348.408573674142,Toggle,2,1
126,11.934859517164211,3348.4086770569593,Toggle,2,1
127,11.934859551028227,3348.4087657316395,Toggle,2,1
128,11.934859580071508,3348.4088417047024,Toggle,2,1
129,11.934859604993694,3348.408906818803,Toggle,2,1
130,11.934859626341991,3348.4089625300253,Toggle,2,1
131,11.934859644628101,3348.4090102049267,Toggle,2,1
132,11.934859660335775,3348.4090511284817,Toggle,2,1
133,11.934859673704036,3348.409085898343,Toggle,2,1
134,11.934859685130482,3348.4091155880324,Toggle,2,1
135,11.934859695035842,3348.409141339677,Toggle,2,1
136,11.934859703436551,3348.4091631478873,Toggle,2,1
137,11.934859710576804,3348.4091816585014,Toggle,2,1
138,11.93485971682978,3348.4091978850206,Toggle,2,1
139,11.934859722202232,3348.4092118256663,Toggle,2,1
140,11.934859726756699,3348.4092236289907,Toggle,2,1
141,11.934859730726739,3348.40923391604,Toggle,2,1
142,11.934859734191392,3348.4092428959348,Toggle,2,1
143,11.93485973714786,3348.409250555012,Toggle,2,1
144,11.934859739690737,3348.409257137067,Toggle,2,1
145,11.934859741891792,3348.4092628284216,Toggle,2,1
146,11.934859743779416,3348.4092677059975,Toggle,2,1
147,11.93485974539576,3348.409271881247,Toggle,2,1
148,11.934859746709497,3348.4092752554493,Toggle,2,1
149,11.934859747602745,3348.4092774845,Toggle,2,1
150,11.93485974815701,3348.409278796253,Toggle,2,1
151,11.934859748463195,3348.4092794454505,Toggle,2,1
152,11.9348597486122,3348.409279686829,Toggle,2,1
153,11.934859748694924,3348.4092797751305,Toggle,2,1
154,11.934859748802266,3348.409279965094,Toggle,2,1
155,11.934859749025128,3348.4092805114583,Toggle,2,1
156,11.93485974945441,3348.4092816689636,Toggle,2,1
157,11.934859750128314,3348.40928354279,Toggle,2,1
158,11.934859750505224,3348.409284590916,Toggle,2,1
159,11.934859750576635,3348.409284781092,Toggle,2,1
160,11.93485975054296,3348.4092846736257,Toggle,2,1
161,11.934859750604613,3348.4092848288224,Toggle,2,1
162,11.934859750962005,3348.4092858069894,Toggle,2,1
163,11.93485975156238,3348.4092874700823,Toggle,2,1
164,11.934859752121627,3348.409289030044,Toggle,2,1
165,11.934859752623757,3348.4092904307954,Toggle,2,1
166,11.93485975305489,3348.409291622063,Toggle,2,1
167,11.934859753401149,3348.409292553571,Toggle,2,1
168,11.934859753679694,3348.4092932680546,Toggle,2,1
169,11.93485975405092,3348.4092942457614,Toggle,2,1
170,11.934859754472793,3348.409295373835,Toggle,2,1
171,11.934859754865071,3348.4092964259644,Toggle,2,1
172,11.934859755147514,3348.4092971758405,Toggle,2,1
173,11.93485975524031,3348.409297398325,Toggle,2,1
174,11.93485975522475,3348.4092973136276,Toggle,2,1
175,11.934859755207745,3348.4092972213703,Toggle,2,1
176,11.934859755190732,3348.409297133261,Toggle,2,1
177,11.934859755175149,3348.409297061008,Toggle,2,1
178,11.934859755162424,3348.409297016319,Toggle,2,1
179,11.934859755128755,3348.4092969334306,Toggle,2,1
180,11.93485975500587,3348.409296600693,Toggle,2,1
181,11.93485975483886,3348.409296142843,Toggle,2,1
182,11.934859754682774,3348.4092957147304,Toggle,2,1
183,11.934859754592683,3348.409295471209,Toggle,2,1
184,11.934859754619152,3348.409295554826,Toggle,2,1
185,11.934859754663272,3348.409295695707,Toggle,2,1
186,11.934859754677257,3348.409295757889,Toggle,2,1
187,11.934859754679227,3348.409295785137,Toggle,2,1
188,11.934859754687299,3348.4092958212173,Toggle,2,1
189,11.934859754719586,3348.409295909895,Toggle,2,1
190,11.934859754794633,3348.409296105733,Toggle,2,1
191,11.934859754907876,3348.4092964129404,Toggle,2,1
192,11.934859755032797,3348.4092967556826,Toggle,2,1
193,11.934859755142455,3348.4092970561896,Toggle,2,1
194,11.934859755209915,3348.409297236691,Toggle,2,1
195,11.934859755216344,3348.4092972419858,Toggle,2,1
196,11.93485975523477,3348.4092972750414,Toggle,2,1
197,11.934859755274628,3348.4092973658794,Toggle,2,1
198,11.93485975531743,3348.4092974671785,Toggle,2,1
199,11.934859755344684,3348.409297531617,Toggle,2,1
200,11.934859755337904,3348.4092975118733,Toggle,2,1
0,1.0e-6,100.0,Toggle,2,2
1,0.7498524160704503,95.18886662071822,Toggle,2,2
2,1.103870826118188,119.93731134730521,Toggle,2,2
3,1.107996299777236,151.65340098790855,Toggle,2,2
4,0.9823106539328441,176.4263567917135,Toggle,2,2
5,0.8341421959945865,191.1308126572666,Toggle,2,2
6,0.7000113131507947,196.9190243771706,Toggle,2,2
7,0.5893445207822882,195.9955284840464,Toggle,2,2
8,0.5019074970709322,190.49516089040918,Toggle,2,2
9,0.43425937100864803,182.15558698238766,Toggle,2,2
10,0.3821946427907557,172.27117312616323,Toggle,2,2
11,0.34168429586098786,161.74188623057148,Toggle,2,2
12,0.30924437743393535,151.14875187243038,Toggle,2,2
13,0.2820807754617512,140.83105820797348,Toggle,2,2
14,0.25812933538749655,130.95665920352195,Toggle,2,2
15,0.2360222252722461,121.58211529531582,Toggle,2,2
16,0.2149908400596695,112.70096838604314,Toggle,2,2
17,0.19472405104355198,104.27928987862347,Toggle,2,2
18,0.1752115422947152,96.27883208920449,Toggle,2,2
19,0.1566018402530586,88.66946792717061,Toggle,2,2
20,0.13909399182016124,81.43357916957024,Toggle,2,2
21,0.12286817682094095,74.56531703192084,Toggle,2,2
22,0.1080503587599203,68.067287015257,Toggle,2,2
23,0.09470149299198741,61.946504512842225,Toggle,2,2
24,0.0828216374257613,56.21072885965562,Toggle,2,2
25,0.07236135699999105,50.865689330368724,Toggle,2,2
26,0.0632353751758199,45.91332132541752,Toggle,2,2
27,0.0553355737792308,41.35091151094824,Toggle,2,2
28,0.048541983575703884,37.170954406092825,Toggle,2,2
29,0.04273132732469621,33.36150687939477,Toggle,2,2
30,0.03778319246924628,29.9068474698609,Toggle,2,2
31,0.03358414865102369,26.78828556894678,Toggle,2,2
32,0.030030207347416765,23.98500620688846,Toggle,2,2
33,0.027028020940959036,21.474873142316895,Toggle,2,2
34,0.024495173943772566,19.23514341689305,Toggle,2,2
35,0.02235985974671532,17.243069833085478,Toggle,2,2
36,0.02056017366383618,15.476384475915907,Toggle,2,2
37,0.01904319529393513,13.913667470119115,Toggle,2,2
38,0.017763983819977354,12.534611819304255,Toggle,2,2
39,0.016684569947446895,11.320198549333774,Toggle,2,2
40,0.01577299744042471,10.25279746528825,Toggle,2,2
41,0.015002444513703245,9.316208412619098,Toggle,2,2
42,0.014350439420982321,8.495656612079031,Toggle,2,2
43,0.013798173988036625,7.777754200105667,Toggle,2,2
44,0.013329910917225832,7.150437210382539,Toggle,2,2
45,0.012932480340442544,6.602887452765955,Toggle,2,2
46,0.012594852826165202,6.125444273959689,Toggle,2,2
47,0.012307781957950197,5.709512130430135,Toggle,2,2
48,0.012063506242868638,5.347467633890213,Toggle,2,2
49,0.011855501019609449,5.032568429981053,Toggle,2,2
50,0.011678272475198623,4.758865769196662,Toggle,2,2
51,0.011527187274022124,4.521122348169435,Toggle,2,2
52,0.011398331567077908,4.3147360144714675,Toggle,2,2
53,0.011288394005363791,4.135669388138046,Toggle,2,2
54,0.011194568792707511,3.9803857111889425,Toggle,2,2
55,0.011114475287182998,3.8457908574530975,Toggle,2,2
56,0.011046091119284868,3.7291811416279543,Toggle,2,2
57,0.010987696313594189,3.6281964423244424,Toggle,2,2
58,0.010937826719894392,3.540778524007863,Toggle,2,2
59,0.010895234830399348,3.4651338767575735,Toggle,2,2
60,0.01085885707864404,3.3997009698393126,Toggle,2,2
61,0.01082778623982874,3.343121195898852,Toggle,2,2
62,0.010801248002006741,3.29421321832097,Toggle,2,2
63,0.010778581278947512,3.251950476982651,Toggle,2,2
64,0.010759221545045983,3.2154414589618967,Toggle,2,2
65,0.010742686628224665,3.1839123418882567,Toggle,2,2
66,0.010728564624912638,3.1566917578559814,Toggle,2,2
67,0.010716503634125808,3.1331975055126056,Toggle,2,2
68,0.01070620300962682,3.112924938246704,Toggle,2,2
69,0.010697405904105771,3.0954368343537837,Toggle,2,2
70,0.010689892903057852,3.0803545540714126,Toggle,2,2
71,0.010683476563830533,3.0673502988368613,Toggle,2,2
72,0.010677996765469525,3.0561403923411627,Toggle,2,2
73,0.01067331672683156,3.046479412079378,Toggle,2,2
74,0.01066931970015074,3.0381552541262575,Toggle,2,2
75,0.010665905868696032,3.030984387583231,Toggle,2,2
76,0.01066299001696488,3.0248082525009004,Toggle,2,2
77,0.010660499410416057,3.019489920111604,Toggle,2,2
78,0.010658371945179646,3.0149111358076257,Toggle,2,2
79,0.010656554579200539,3.0109697790883447,Toggle,2,2
80,0.01065500201310219,3.0075776897639224,Toggle,2,2
81,0.010653675579567944,3.0046588088857202,Toggle,2,2
82,0.010652542274914616,3.002147541601654,Toggle,2,2
83,0.010651573915182868,2.9999873075461734,Toggle,2,2
84,0.010650746432423707,2.9981293141795367,Toggle,2,2
85,0.010650039276183734,2.996531499247729,Toggle,2,2
86,0.010649434902277077,2.995157617013373,Toggle,2,2
87,0.010648918333976777,2.9939764450352793,Toggle,2,2
88,0.01064847678037895,2.9929610835313296,Toggle,2,2
89,0.010648099317464618,2.992088362325072,Toggle,2,2
90,0.01064777661558482,2.9913383286505897,Toggle,2,2
91,0.010647500711658308,2.990693812738878,Toggle,2,2
92,0.010647264805314596,2.990140039841469,Toggle,2,2
93,0.010647063080146553,2.9896642808705307,Toggle,2,2
94,0.010646890569847139,2.9892555854877867,Toggle,2,2
95,0.010646743024399033,2.988904519651915,Toggle,2,2
96,0.010646616812761621,2.9886029683460182,Toggle,2,2
97,0.010646508849695605,2.9883439847013085,Toggle,2,2
98,0.01064641649318196,2.988121584694662,Toggle,2,2
99,0.010646337482188111,2.9879306169371955,Toggle,2,2
100,0.010646269882627886,2.987766649562949,Toggle,2,2
101,0.010646212038270117,2.9876258676234917,Toggle,2,2
102,0.010646162539334942,2.987505003878495,Toggle,2,2
103,0.01064612018042396,2.987401249945047,Toggle,2,2
104,0.010646083929465438,2.9873121896229615,Toggle,2,2
105,0.010646052903763093,2.987235746321046,Toggle,2,2
106,0.010646026347488157,2.987170134322226,Toggle,2,2
107,0.01064600361574334,2.9871138228701173,Toggle,2,2
108,0.010645984157041792,2.9870654970480626,Toggle,2,2
109,0.010645967499133891,2.9870240263349896,Toggle,2,2
110,0.010645953239631446,2.9869884429680797,Toggle,2,2
111,0.010645941033204254,2.9869579147175496,Toggle,2,2
112,0.010645930587838486,2.986931732597355,Toggle,2,2
113,0.010645921641755051,2.986909263867706,Toggle,2,2
114,0.01064591398653822,2.9868899974891483,Toggle,2,2
115,0.01064590742616564,2.98687345751625,Toggle,2,2
116,0.010645901808723495,2.9868592691696314,Toggle,2,2
117,0.010645896994056757,2.98684708897325,Toggle,2,2
118,0.010645892869144814,2.9868366371010526,Toggle,2,2
119,0.010645889335091968,2.9868276686048243,Toggle,2,2
120,0.01064588630806425,2.9868199752880873,Toggle,2,2
121,0.010645883715044676,2.9868133754347976,Toggle,2,2
122,0.010645881495514783,2.9868077178506582,Toggle,2,2
123,0.010645879593151077,2.986802862570338,Toggle,2,2
124,0.010645877965080127,2.9867987015792226,Toggle,2,2
125,0.010645876568696226,2.9867951289255528,Toggle,2,2
126,0.010645875373036254,2.9867920661587446,Toggle,2,2
127,0.0106458743475961,2.986789436814023,Toggle,2,2
128,0.010645873469154469,2.9867871820759118,Toggle,2,2
129,0.010645872716354381,2.9867852478524335,Toggle,2,2
130,0.010645872072321788,2.986783591546851,Toggle,2,2
131,0.010645871521265162,2.9867821729692148,Toggle,2,2
132,0.010645871048329012,2.9867809542767407,Toggle,2,2
133,0.010645870646540016,2.9867799177367473,Toggle,2,2
134,0.010645870303493846,2.9867790319315572,Toggle,2,2
135,0.010645870006007713,2.9867782634300513,Toggle,2,2
136,0.010645869754118879,2.9867776118237663,Toggle,2,2
137,0.010645869540339518,2.9867770581919317,Toggle,2,2
138,0.010645869352942523,2.986776573080381,Toggle,2,2
139,0.01064586919196824,2.986776156105627,Toggle,2,2
140,0.010645869055693232,2.986775802681323,Toggle,2,2
141,0.010645868936910862,2.98677549472482,Toggle,2,2
142,0.010645868833212925,2.986775225987649,Toggle,2,2
143,0.010645868744777609,2.986774996635242,Toggle,2,2
144,0.010645868668779934,2.9867747994429403,Toggle,2,2
145,0.010645868603060906,2.986774628896739,Toggle,2,2
146,0.010645868546737528,2.9867744826941034,Toggle,2,2
147,0.010645868498532345,2.98677435747374,Toggle,2,2
148,0.010645868459582403,2.9867742559713406,Toggle,2,2
149,0.010645868433838595,2.9867741880993672,Toggle,2,2
150,0.0106458684186758,2.9867741472306863,Toggle,2,2
151,0.010645868411159935,2.986774125959437,Toggle,2,2
152,0.010645868408356919,2.9867741168797592,Toggle,2,2
153,0.010645868407332667,2.9867741125857923,Toggle,2,2
154,0.010645868405153094,2.9867741056716754,Toggle,2,2
155,0.010645868398884121,2.986774088731547,Toggle,2,2
156,0.010645868385591659,2.986774054359547,Toggle,2,2
157,0.010645868364063348,2.986773999477145,Toggle,2,2
158,0.010645868352046667,2.9867739686584285,Toggle,2,2
159,0.01064586834990321,2.986773962778996,Toggle,2,2
160,0.010645868351172486,2.9867739655678673,Toggle,2,2
161,0.010645868349394015,2.986773960754062,Toggle,2,2
162,0.0106458683381073,2.9867739320665994,Toggle,2,2
163,0.010645868318916705,2.9867738835794,Toggle,2,2
164,0.010645868300920796,2.986773838208402,Toggle,2,2
165,0.010645868284756992,2.986773797484345,Toggle,2,2
166,0.010645868270995668,2.986773762768677,Toggle,2,2
167,0.010645868260207188,2.986773735422842,Toggle,2,2
168,0.010645868251894144,2.9867737141618633,Toggle,2,2
169,0.01064586824054449,2.986773685311851,Toggle,2,2
170,0.010645868227468769,2.9867736521716854,Toggle,2,2
171,0.010645868215281025,2.986773621275665,Toggle,2,2
172,0.010645868206595297,2.9867735991580884,Toggle,2,2
173,0.010645868204012051,2.986773592319244,Toggle,2,2
174,0.010645868204973843,2.9867735943478113,Toggle,2,2
175,0.010645868206015825,2.9867735965856306,Toggle,2,2
176,0.01064586820701296,2.9867735987454327,Toggle,2,2
177,0.010645868207840201,2.986773600539947,Toggle,2,2
178,0.010645868208372515,2.9867736016819033,Toggle,2,2
179,0.010645868209370992,2.9867736040796817,Toggle,2,2
180,0.010645868213253234,2.9867736137190044,Toggle,2,2
181,0.010645868218574543,2.986773626982846,Toggle,2,2
182,0.010645868223545154,2.9867736393977737,Toggle,2,2
183,0.010645868226375301,2.9867736464903567,Toggle,2,2
184,0.010645868225417868,2.986773644144539,Toggle,2,2
185,0.010645868223805095,2.986773640208513,Toggle,2,2
186,0.010645868223108017,2.986773638593805,Toggle,2,2
187,0.010645868222812169,2.986773637983061,Toggle,2,2
188,0.010645868222403094,2.986773637058926,Toggle,2,2
189,0.010645868221366326,2.986773634504048,Toggle,2,2
190,0.010645868219073889,2.9867736287608064,Toggle,2,2
191,0.010645868215498337,2.9867736198321206,Toggle,2,2
192,0.010645868211516928,2.9867736098929547,Toggle,2,2
193,0.01064586820802842,2.9867736011684616,Toggle,2,2
194,0.01064586820593158,2.986773595883795,Toggle,2,2
195,0.010645868205863301,2.9867735956126493,Toggle,2,2
196,0.010645868205467623,2.9867735944932567,Toggle,2,2
197,0.010645868204400211,2.9867735916882108,Toggle,2,2
198,0.010645868203214653,2.986773588596158,Toggle,2,2
199,0.010645868202464557,2.986773586615744,Toggle,2,2
200,0.010645868202703516,2.986773587145615,Toggle,2,2
