cA,amplitude,period
1.171133872451625,2287.1238802408047,71.26416538704939
4.305135112100058,2303.1538710622763,61.40046526321754
4.207428874983263,2304.742916929504,61.40860662025739
1.8400704304527444,2334.495128097404,66.51315180126386
3.656044678194309,2314.4413511143434,62.30531915006492
3.907737531469163,2309.8024631701933,62.01443039293366
3.2709972886750145,2321.2361070996726,62.49342960039917
2.5131102205384925,2333.580878395197,64.07767522944795
6.048362776013546,2278.4641140771078,59.999669865147894
2.195859291367229,2336.3234703776106,64.98804123273521
1.858486727142079,2334.653485885392,66.58723868520451
1.2930211140347478,2304.0241534426245,69.95300933164248
2.228188703494076,2335.5767455329174,65.11336743409612
5.940695933447327,2279.9929314438436,60.40219725032523
5.1890403295898215,2289.7650816643613,60.801032832186365
3.2544674141057883,2321.699264893895,62.83524445950775
2.4537955915538583,2334.0871077218176,64.14395161673303
3.8476425229845823,2310.590394159768,62.056703247004464
2.145860276252408,2336.301440349056,65.10546278804048
4.595965609815268,2298.081198287501,61.32695601027717
3.706129036947468,2313.54950833638,62.139113117403895
2.4031616308649344,2334.875300891806,64.39367121540789
2.920479514014172,2327.5253057728974,63.23334102658242
4.977703458862435,2292.4503022010254,60.680119190094956
5.821719905546745,2281.276749960806,60.38153371999408
3.5889760289689216,2315.16431352735,62.17959699902548
5.290226635174122,2288.1860130216073,60.44581673580967
2.450649901920544,2334.3540524306236,64.46041977908482
3.1735558838965208,2322.9923165669475,63.13857039123542
4.2923290211417875,2303.1546523981674,61.38098954419462
2.2792296323671835,2335.893482483387,64.84004131563051
1.828513283258595,2333.751368826246,66.36263147887485
6.888288264130293,2269.437187998243,60.1330599681898
6.941379843191669,2268.6679387166105,59.570746037208494
2.3557820915626975,2334.5986189366236,64.37282628791598
3.8675191789420653,2310.5702564302287,61.85510535897424
2.5422168850721834,2332.787895103108,64.3924280851769
4.77261343021855,2295.544310490431,60.929005628236155
5.014916093395912,2292.1825709997333,60.857155981855726
4.862699466572007,2294.447495864186,61.13964081138454
2.987067607182958,2326.4179457710875,63.2422167817752
4.363872498617972,2302.2625951409204,61.35667701702607
2.7864356727741884,2329.703221978979,63.54436697868812
4.757653602777938,2295.6464672156703,60.80044866943024
4.606020014259466,2298.351284015827,61.25349751918236
1.180964055278133,2288.7952906796095,71.1889765859712
4.206671371306487,2304.8712695982117,61.52652809198048
4.656492233702435,2297.531549664782,61.250150866317426
5.013518149583639,2292.2656775149335,60.74136120671943
4.862228012117282,2294.3794802363204,60.78218800270861
2.4855874694003495,2333.738601745295,64.3968363045355
3.215893041431396,2322.2382949208545,62.98823818707399
2.4885777703102723,2333.904329447595,64.25456036801643
7.252061884208736,2265.6314084810783,59.7823171730019
2.4266659025559263,2334.3310312036365,64.19708197505076
2.630839759967296,2332.0666208298912,63.951756854596965
3.4325408708100555,2318.252029188536,62.617957172888225
7.068338531087596,2267.61996557604,60.10089598545278
3.3998455067110913,2319.043178250526,62.40030020630178
4.160025525705325,2305.64721357889,61.73627136874546
4.168530294945643,2305.4949761064336,61.5792565164524
4.02630111546463,2307.9340238415,61.546932205897065
4.6902936950830085,2297.0714466001564,61.06998449692583
1.9030376314931434,2335.4025245741836,66.2707684083727
4.927483827824909,2293.473037849462,61.058081216827645
4.4442742096698,2300.4993571260725,61.40882720520284
4.2843229513965,2303.4023671676073,61.19363902938295
4.41706767787237,2301.2569328370146,61.100967271695254
5.84504800542719,2281.165617351548,60.41567912367867
3.279644500290357,2321.046686733788,62.661580290350685
1.8380983796661117,2334.336319336573,66.41474994937073
4.512063141066115,2299.872962502817,61.158938475608636
1.9299740611734237,2335.570512093289,66.06157079630697
1.7460223114751372,2332.3404562644832,66.99993588455465
3.3474813425107985,2319.5578899540005,62.50541247650972
1.7706684334967713,2332.964847150435,66.98409361110959
1.73231624279338,2331.9137446775085,67.16646890593768
6.709467946204093,2270.9943353486706,59.71818932246492
4.0422196573985385,2307.53519305757,61.682059100953666
2.2749131499659727,2335.3668394004912,64.68328032067916
4.422066674286631,2300.9237510070443,61.17493697347146
4.637033909721181,2297.9292678546235,61.262806231971524
6.374487588858397,2275.0612687071616,60.253356882340086
3.463809183512903,2317.856987830561,62.559740148371645
0.9906878478852064,2248.088850226083,73.60998949680533
5.645680927980296,2283.4003416226333,60.72482531492432
4.688269571736785,2296.7260676388,61.1659078895309
5.176415358049033,2289.85729995612,60.5389055648684
2.208783025988504,2336.217756021784,65.02062012686122
2.2287641356537384,2336.002837958773,65.0589929601831
3.0724116775916333,2324.9453433575213,63.115759433193205
3.0458431973398095,2325.3524921183616,63.248382676925985
5.71719148312526,2282.780994959173,60.6065026100714
3.6180029861456715,2314.714749211881,62.41088924008352
4.851334497987259,2294.267375958239,60.81513505319282
6.1307209564555265,2277.285817665115,60.44052056020598
5.042610373742618,2291.806366609425,60.78304620603819
2.085876882654822,2336.3045316486396,65.61563351057015
2.1242841511538746,2336.204943964632,65.3609898558642
3.7205389177428376,2313.2964343679464,62.067584934716365
4.21417855491285,2304.655537964157,61.48550932658395
3.9906174766460873,2308.557105192297,61.793432051947775
2.480988054163298,2333.517039875767,64.41541220130313
4.387053220650261,2301.8682275942165,61.273730468116526
7.606098306274434,2262.39759822221,59.299972204953974
4.043937745704631,2307.558313437681,61.91237911260862
6.318118344282237,2275.210310130726,59.83799924503768
3.866187911893285,2310.521453019953,61.64464223977336
3.3970512875954513,2318.862979325027,62.4044000335216
7.079882006276309,2267.7693729547073,59.815672971593756
4.432551768806999,2300.8514223492925,61.33675155991136
3.7397583402494563,2312.8579252214004,62.12043009065292
3.2592356608164907,2321.318719173194,62.693810468105994
3.393000703776756,2319.139134558784,62.53822855652368
6.112560452827687,2277.571750450379,60.21313382558583
3.505302230498075,2317.1268342274225,62.302862497921865
5.826337461298706,2280.970023238389,60.590311640044774
3.539155282863951,2316.393704671611,62.46650932223116
3.134040349995793,2323.8445917647728,62.80532996653943
6.396652523148491,2274.8087196945085,60.001162770899384
6.274212294149658,2276.0386949657245,60.19919993070812
3.070741515255471,2324.834546082663,63.09450520684197
3.359463232126818,2319.3070123862117,62.61364274330663
3.7300058882518305,2313.133236921661,62.17098090424548
4.0041481395477,2308.043812083717,61.8679318324792
4.936704034062149,2293.189102323303,60.75841770368652
3.8348608298848754,2310.8592117873914,62.048275691152355
6.8618258747937,2269.9620946547207,60.02799469909837
6.63511359727517,2272.181562925028,59.96278128164869
4.248286913343746,2303.991545742933,61.48075456076407
5.930192485215675,2280.120366129906,60.235399577471526
3.3332262429186286,2320.072734053357,62.42298887528523
3.2201743242762766,2322.250563068872,62.890563783447305
1.09497390155262,2272.947287505399,71.86458175028599
2.100735321708851,2336.413655519929,65.5682821979812
2.913677986010578,2327.513949584591,63.41852856780622
4.30959510268797,2303.118040484578,61.50112074902222
3.587145733228638,2315.332950489608,62.19447339373454
3.5805852744863587,2315.7412966368533,62.297444833302734
3.731755433535283,2313.0494347012386,61.92734992835119
4.588436533370118,2298.4419725397224,61.32529674759826
4.968822660713428,2292.8710419144213,60.75760479677251
3.0811687322000703,2324.1527567560456,62.934651103586646
1.977644559907891,2335.9564417185366,65.71680898188936
2.5405399249074447,2333.2848541328917,64.0249602811125
5.017654253524884,2292.141483992098,60.67185548583825
3.6178837480100805,2314.7571973267695,62.035003544174515
6.036831057893743,2278.904381240353,60.21294254583813
3.9883215594960704,2308.1359539263376,61.48111080129996
4.561815492995459,2299.012981479309,61.29463976249781
5.044080225975766,2291.5069427927588,60.55185225726018
5.2123490042038085,2288.968651984726,60.94846765602199
5.794128155056665,2281.8036464731886,60.41377872947152
3.8369674868408876,2310.8631442462984,61.63201698355249
2.3108843313319545,2335.577377049352,64.71955903824517
5.188405518782645,2289.7777979191146,60.64968833399121
3.9786702314625906,2308.660454306766,61.84227811254141
1.7420840731396678,2332.032416744524,66.85792583305238
4.052511773481479,2307.133191759639,61.69412259944039
6.32242417657206,2275.4261949824004,60.1064777743897
4.086798243577673,2306.8102683104444,61.73623097708787
4.474634861141639,2300.4121991765096,61.38351109892392
3.2167164518173075,2322.276408333845,62.82243737401666
3.9384011084792063,2309.3918549187374,61.90368227552665
4.986631833322223,2292.6395736655327,60.81621569515937
3.3696092953121926,2319.342666439822,62.55990887721532
0.08873161547793984,489.6830740663007,196.50918602873855
2.0686036517075985,2336.492992924193,65.66811711441773
6.219038168336107,2276.7530920710515,60.03966296380946
5.690718281203537,2283.0380009918804,60.567604189863005
2.991272811309904,2326.248296752091,63.00826436839088
5.1849268996436475,2289.8314048210786,60.822170671020615
3.4093341782578617,2318.849996615287,62.39066106055827
4.169666165308341,2304.963886612048,61.41023041652289
5.942571607717964,2280.020260518453,60.22098255896793
4.50251099976152,2299.93520153809,61.02920580467679
3.2378778314194325,2321.687723110515,62.917565231179765
5.107502281303963,2290.540907936702,60.57891311684443
2.927959375555825,2327.2564654911607,63.248674240828166
3.7157410193037848,2313.3573183814447,62.1653330694927
4.130987962850817,2305.7302635977776,61.48978072129569
4.971548687276507,2292.8275837004453,60.705707402346206
6.809153341126031,2270.240143129788,59.92095202183765
2.1973201995079643,2336.074283351047,65.05715010118735
5.230567483426564,2289.1296343335316,60.89763972143572
5.096508415214912,2291.0119622897196,60.77911272642848
4.117426360405628,2306.3266382714874,61.67434131735001
4.6432891386749295,2297.6476382260716,61.34156280216132
4.437611056766853,2301.046177835502,61.37785279767036
4.146367606517737,2305.7531459261145,61.60036955027908
3.0843471631691664,2324.3356123296326,63.31070662374202
3.3570992495125953,2319.524976664771,62.63382591952717
4.349081427080302,2302.4593532150466,61.24265526552949
6.537410326983766,2273.068568546225,59.960510168606106
4.590425246448478,2298.1474147825643,61.14921842012211
4.257621738260795,2303.531184999706,61.81123312141864
1.5250286737375762,2323.5727398632475,68.1789723291871
2.940917162660263,2327.1318162600132,63.29175038800565
2.725261019825028,2330.301098062019,63.90001726340404
3.0641024753444603,2324.5973318258734,63.03112664513628
3.9233878200577244,2309.312427010582,62.101124464566965
5.015864208173915,2292.156884362523,60.63982752142084
3.4828791661719523,2317.5732997749196,62.25970220943907
5.284138646287887,2288.098889005166,60.94157293357432
7.016092769532353,2268.3673430290105,59.62181821507079
3.7544475088449913,2312.333789596239,62.288804771321225
5.8146582881164575,2281.5464752589905,60.439346268586974
4.805995949239091,2294.871671074256,61.20216982391685
1.9723759969970143,2336.057717499882,65.85619259465267
2.318319825986514,2335.5194252372007,64.54861107280436
5.015092551301736,2292.1989764306704,60.76804258071064
2.583195952354825,2332.286655395611,64.02663867261992
3.8399414487671164,2311.153054980675,61.89923484534586
3.3216967909765467,2320.460352462643,62.80298356849278
6.097645855038932,2278.1783378751206,60.21493878326976
7.1492142760637085,2266.894543744387,59.73121612184451
3.1177653305289175,2323.994681278321,63.16245667942343
1.333224307987642,2308.518217998929,69.79816018005789
2.317065045627027,2335.636948314795,64.70402748658313
2.608665658552803,2332.1586903217885,63.76346577591522
2.540950617724132,2333.2076198898208,64.16766650207171
3.7841952783047255,2311.8261490628697,62.144601878583444
2.859367797939043,2328.275794853036,63.52301379286729
1.5629864024374123,2325.490798266801,67.94711159173642
5.2136439712285005,2289.351668201734,60.83922544104382
2.6237112024825695,2332.0938751166427,63.91221485724691
6.231570936035023,2276.56336573166,60.34226245376499
6.017913873315612,2279.09994297759,60.449629526400315
2.3702871823103493,2335.031140989806,64.54240610608383
1.306930458199532,2305.685761936441,70.14516645255964
3.6027562764692136,2314.989347703278,62.40115278635034
3.4339211685621884,2317.9828805112384,62.460527557639296
4.316151618429207,2302.773152263027,61.39605386161435
6.358846927662765,2274.9661831833682,60.09320889103151
3.2645851829972012,2321.467622254033,62.54740138057076
1.6915975291243739,2330.7630120127515,67.32537693621902
6.471814215977879,2273.954895873276,60.09057897961134
6.547897052000649,2272.6817869571382,60.09366490437742
4.15024260450805,2305.5184463292544,61.520540262888744
3.521818945566001,2316.6850302981234,62.21276007141876
2.376609633459525,2334.7639798415953,64.40425057747007
2.574136345876651,2332.85801456738,64.21438099727123
2.5653429512032795,2332.8883670154123,63.95885821042873
2.650454922663662,2331.457275580797,63.861239780672975
1.5084741208291828,2322.1592945275747,68.40504707290279
4.692557797491363,2296.795419549939,61.13641124113428
1.7456818549210111,2332.3629692909635,66.88836152037379
7.039463700241185,2268.0964129803037,60.01281621298199
4.4271427313292255,2301.1685319188705,61.24445341848286
4.107442355166279,2306.3738011589467,61.90655334898804
3.0025462439209805,2326.132950414709,63.29105928295661
3.0753275546926595,2324.4885024820633,63.18853544306046
3.970786768137358,2308.8814471572095,61.81338216554582
4.371829702662117,2302.1247675731643,61.23781952163432
4.325963029215734,2302.570701870078,61.26625323239824
1.7722987974445106,2332.6742966730117,67.11745892337785
4.3216009182701,2302.870204103487,61.339363655611805
3.0887186547821726,2324.228297451684,62.820036718647486
2.069510711997961,2336.138636551442,65.82397272276785
5.979564642845359,2279.035327537025,60.251821497840865
2.058838767467985,2336.355469414846,65.72253568794173
4.654316237712546,2297.549989762271,61.14006824241642
5.150172322048053,2290.183937242069,60.765883103075225
1.6101711196058153,2327.7912998785787,67.81405258980794
5.539088193479668,2284.8132016818035,60.75171576240115
1.556577299741718,2325.1212055930437,68.24595021978001
6.9154541959360625,2268.492350669694,60.10957149979896
5.759761344817515,2282.241139363393,60.22342117161406
2.8271868113159893,2328.862088220356,63.539063135965364
3.7138477931362512,2312.9797782918113,62.326242439994815
7.524050833213352,2263.53014897919,59.6234409354804
4.728542954868341,2296.258745904362,61.29959168225332
3.997256881163709,2308.40479088356,61.5772618354531
3.4554496154438374,2318.062098199031,62.27509950572335
2.9581804896704105,2326.346380081993,62.9360812120176
1.9889517888120496,2335.9605993623486,65.69876403750612
4.638819560412197,2297.8967202338963,61.09802807675811
2.0383447799998535,2336.3917769066006,65.7317335120631
4.415207537271012,2301.438745024312,61.453648217460284
2.9219870304091335,2327.493068204869,63.27726436819904
3.541108730102424,2315.9562860807464,62.55611418774379
4.061687384019773,2306.940733775963,61.69853696367579
3.8580998063122207,2310.765677062072,62.07043807089775
6.289308487772351,2275.9336793502325,60.244534142034354
5.971121540482276,2279.638575649901,60.23630320017355
1.7168571600718772,2331.610691776928,67.10192097656233
2.313463429969696,2335.4503683220437,64.85037164968645
3.386103602670609,2319.1006329803795,62.61864957058981
4.023227821677978,2307.929725132406,61.783482198772276
3.5330270242731774,2316.3610477991124,62.31543944093005
0.646059061550381,2078.4052257227127,81.4257974604555
2.6710691823300987,2331.131771536505,64.07287540849569
3.3348767682599174,2320.2029086397124,62.64335245587114
5.509848570267593,2285.076810620151,60.762251210605086
3.911532480557954,2309.42124116869,61.78556123320783
1.5866815785099102,2326.672312362278,68.1413984578785
1.674796665147754,2330.193939238939,67.32425211474788
5.47737132862046,2285.4590140174396,60.32672532674741
3.3104275490841015,2320.6709688008423,62.67531776258534
3.042167056067088,2325.4540693555487,62.98166002458288
5.594521673414646,2284.311783035123,60.61500511705276
3.136918560308211,2323.7944940597295,62.923929844389136
4.941619155235556,2292.833878442352,60.761982265866834
2.5151767401629344,2333.1858138490707,63.97568967764562
2.4022286199893506,2334.885654018033,64.53421026316329
6.618203709529385,2271.989676206894,59.87035237028016
4.683069811542563,2296.448933036449,60.90592871624955
4.95372388694332,2292.8584514826925,61.12994831000776
3.026059928231942,2325.22495686493,63.22161877342461
7.49135955848994,2263.993362421763,59.60265382541172
7.017334526966307,2268.207042764335,60.03141503607992
3.5429884994317504,2316.478993050065,62.4864282943405
3.6146761669679437,2315.1362395259284,62.25024189348915
4.615146635530682,2297.8591487206018,60.9542203301927
3.6658865522869704,2314.063948678117,62.330962001221906
1.0717472641141121,2268.0865591157267,72.60793624208361
1.7987726878992176,2333.6038662789706,66.59717243783132
4.1444428324147955,2305.8181617212385,61.578504716624025
7.048820385740481,2268.1419283396344,59.926935182144916
3.9270782753244835,2309.3614632856925,62.01385162004436
2.805982573482122,2329.361065694493,63.524237584302284
4.799240084447222,2295.2488035285132,60.93112809051854
5.569909233084678,2284.538180248434,60.373450854141936
2.345368210384626,2335.4087205091046,64.71366782686619
4.182242678379942,2305.1428336080194,61.57644439654905
2.810578141948321,2329.183574810945,63.54182351266661
4.494385032856813,2299.996543460772,61.27267529531946
6.15936608726554,2277.390226687328,60.369934469889245
4.154096153215681,2305.6379109060554,61.5750998871772
3.359428579396721,2319.788068511963,62.47145200567752
3.0123287385997983,2325.892047669267,63.061068027176304
6.022572734601621,2278.578441921401,60.019273106111655
6.283159422076672,2276.0636691864493,59.99056364403373
2.7927768446127574,2329.6505379519235,63.53295984408004
6.413714524181431,2274.2358996226953,59.80241276982554
2.9742508636660228,2326.372672030378,62.94290889452384
3.9635684263368867,2308.8797041929115,61.65755216929284
6.414538529454725,2274.344178725909,60.090841977040895
6.665368251520022,2271.6850042424976,59.968445860930444
5.51277631126991,2284.9289071694243,60.642566244357
2.18251037298333,2336.0429009608856,65.24294997244584
2.924053845787867,2327.3014368507643,63.241873411028564
2.407473344871387,2334.6797230969787,64.76159878837109
2.6563456572037927,2331.6471041168456,63.87955222595315
4.3817184331358145,2301.440592123262,61.55203898201444
2.450556745094147,2334.2597645870924,64.32386467374249
4.319936548302757,2302.9522380311487,61.645205313605686
3.8857484703888163,2310.1953710514204,61.69591554142727
5.565398197014485,2284.191965499651,60.43969051930918
2.0706218903264366,2336.0532685343564,65.6015463934491
3.9529532139278922,2308.8638170349354,61.535306599394005
4.827110351470093,2294.9371171835214,61.002704137097226
1.6249031637273164,2328.429962189996,67.67410886046059
4.473426571117308,2300.4510424709943,61.3274276775046
4.749084616441436,2295.7093316578903,60.9529850024112
5.158187812662636,2289.842047325156,60.86648850133844
4.7802918000486905,2295.492931954397,61.28455189588635
2.7163921259035186,2330.7566566388946,63.802040999342125
6.669877459069187,2271.930758916055,60.06541441256445
1.863529466024588,2334.873538372444,66.43098767896845
4.293811209098618,2303.3924726434534,61.59124100391864
5.50688890658064,2285.176885812216,60.40005574729787
5.775780736409697,2281.611650795622,60.29447707471019
3.046421177730606,2324.8519923850945,63.09457514140706
3.015679639163068,2325.8687932597563,62.914971739781606
2.41852079952315,2334.715014864993,64.57753692420357
4.427108939672283,2301.0159123561907,61.372891975970504
4.026766569106093,2307.897704500266,61.81460005913493
3.2244179153590946,2322.244993520831,62.73512093867373
4.96922860182182,2292.488744063808,60.992935074287516
1.2401659586094071,2297.4206151272265,70.65415170664772
2.270892144621,2335.9576577675284,64.79932690083399
5.45992162078405,2286.0750393799894,60.58546782748067
1.8479014114856724,2334.6286975062617,66.52026965136838
3.7380683717847583,2312.9557380179012,62.1866214777873
5.041607551697538,2291.6434263812366,61.06468029784304
2.9767454331051657,2326.1746455523175,62.92378485263089
2.4717957068834497,2333.9165931749862,64.24339718189759
5.114251879748687,2290.6960212575727,60.8722704899597
3.365934488054855,2319.08970318069,62.532129756599204
1.7825078118520425,2332.9953236744363,66.90953889371531
6.911524401452608,2269.3763297841374,60.09299817971868
4.899190593640799,2293.7963112245934,61.06767904498156
3.347959754060665,2319.401752485902,62.39856857844234
4.659780205967115,2297.4237570298997,61.194621680161845
4.320989644342848,2302.7396299787347,61.58798545680065
4.312214298537353,2302.9537166948603,61.468779512451306
5.094152546342977,2291.030028982911,60.87234220471464
5.424539216514663,2286.4503674590283,60.44159119300275
5.488526854434033,2285.5080808360785,60.59223536394882
1.2545201557558787,2299.3006408019996,70.43070462870054
4.2090290000063995,2304.701983052711,61.7297348038486
3.569517284157685,2315.9896947170428,62.05505950711478
3.958669743213663,2308.9381187127783,61.711554557670354
3.918477101111384,2309.744738414266,61.79996957725723
3.172245041547887,2322.8564600796894,62.60603896948612
5.445118248046401,2285.7590839266613,60.82416936428717
3.647493967595299,2314.0599813251774,62.44706130897856
4.455447641848483,2300.61030906681,61.246722136398944
3.075102830236303,2324.842840326044,63.247045999864724
5.336619124253096,2287.7419983859086,60.70216036124208
3.4216272937146517,2318.6848392168545,62.47585249979335
5.404169129664375,2286.6578847548326,60.66003181679025
2.9318617566564376,2327.1031840818123,63.30159933158188
5.7669035860838775,2281.6523326313577,60.27911771392695
4.408822659718853,2301.472448257429,61.44807663252209
2.3370460282676584,2335.456669256544,64.75865403550637
2.3335276632061923,2334.9821728692677,64.85002842687271
3.8333310594769365,2310.8877358109253,62.068697361047555
2.5425546914477195,2333.2810786300606,64.32569125621916
4.788230556284436,2295.5640865516543,60.95502536110814
4.185154687714791,2305.2366151201372,61.59928855336352
3.017316318404756,2325.875363110735,63.07698117494431
2.774724000371273,2329.588653557884,63.49518763119215
4.297038238223435,2303.239347432659,61.508293436733084
4.578291599181195,2298.7244149465796,61.37075587004057
4.549013060279672,2299.2323771650404,61.25551068599697
3.1226118081202303,2324.0289790452784,62.76377453053601
0.9411480222057582,2233.2834897350485,74.3423303432537
1.4267668827583906,2316.728815686748,69.24543527122228
6.125461674791396,2277.41860642379,60.024432542364025
2.0351728996327836,2336.1579939537573,66.02344605692957
4.6884557391886466,2296.735060909899,61.387518194789266
6.862085608729462,2269.5555944745265,59.59548840010132
2.3972434128480327,2334.7376631433517,64.76430754716739
5.036372825021729,2291.5236631135836,60.86019270040424
4.8047894355646665,2295.221233204412,60.837123273632244
2.206186821376384,2335.7751273490308,65.1676826293023
2.2372715254442563,2336.019536417796,65.22993198269921
3.7352639205357883,2313.0407083974856,62.12742884035276
4.424251842312023,2301.266819955954,61.402506109977594
1.5768687756475455,2326.21065215897,67.98813565921125
4.009269346168313,2307.986269386851,61.52208783192623
3.7031870621244813,2313.518503082118,61.96757509801944
3.8133436116700934,2311.461243237232,61.736916085153894
7.32948994905267,2265.3903884552687,59.580190499541516
3.7996528070195144,2311.862829993429,61.905986702808036
4.950387506015121,2292.886574430179,60.8604885611353
1.9242040440067232,2335.2981788794577,66.2689319332244
4.6487564193321465,2297.336528654488,61.41905256489565
7.053070756437025,2267.657379652772,59.752969575354825
0.9587809708678035,2238.8061292538223,74.13769666922542
3.7540785496480313,2312.4897623009615,62.19721885866841
5.130671488123874,2290.5225419976537,60.58493231475467
4.35758692801083,2302.299506450201,61.503039791075025
3.446143169009937,2318.1823638235082,62.36095585083842
5.154782414257405,2289.7853276128217,60.943065287787135
2.6414095150832537,2331.7529664449717,63.84825976604952
4.681615975764217,2297.201586883509,60.970064028672994
3.847701320989099,2310.9405765846004,61.81975536810501
5.187805878035562,2289.5157396723766,60.49746647087068
8.355224610503681,2256.7281820061226,59.61787176566145
1.6751538569088216,2330.285245855668,67.38547416236923
3.776666960081322,2312.254206559656,62.147234144542324
4.6300662665472,2298.0075243457645,61.33749721564374
4.815841344618061,2295.187089799748,60.87223278214941
2.083588475186881,2336.4944488566366,65.72102502415044
5.7392153483572965,2281.9372844855347,60.672939674650934
1.7219415664896967,2331.79561220971,67.23006284013974
2.786976819628287,2329.6245197164503,63.59358398742313
4.131980190834837,2306.0170573368873,61.84224089538753
6.453487625261002,2274.1230362283654,60.08521570249479
1.5094719213529606,2322.558709167726,68.33112974821785
4.22939290714219,2304.2189293505717,61.43521994131186
4.017243493278115,2307.9825773768102,61.95949617471797
4.128677840924885,2305.7796938093493,61.5886744849372
2.5722389891315585,2332.571608542516,63.98962757551658
4.217664173341998,2304.5474357395674,61.75757443088685
5.039891555901183,2291.713677117534,60.74022640882049
0.3530856540887739,1661.8919525513681,99.76444573274881
3.757376518505371,2312.594859308257,62.126655086793335
3.2162282932865143,2322.346850259885,62.66628456352373
5.7742286322502006,2282.007217945893,60.46159753811082
1.8487832216380724,2334.0730241512583,66.44732967005405
4.968137462985436,2292.8697550131233,60.888107265819144
3.4584279320281213,2317.7942316789326,62.31822273981743
5.898759330238963,2280.5392978032046,60.41923989435111
1.8891091329182084,2335.1787308625844,66.27307187016828
1.7221191386840404,2331.5321421569633,67.01918537578916
5.592977318873379,2284.3380606496466,60.461736548012254
6.662538817418497,2271.8233587369355,59.826634360661046
1.5182310577902456,2323.1652347858585,68.25415785317688
3.851697561749925,2310.9209220401017,61.970120772922314
3.8052774235285263,2311.7644003954706,61.764901984498294
6.506382888195617,2273.574153639099,60.125908395560884
2.9811759179037134,2326.4730957290003,63.178214621641644
4.892121621845303,2293.757345634774,61.13223858679817
6.598276316021783,2272.561591228925,60.23707400094975
1.4272113300737264,2316.6675003989444,69.26981108586216
5.064555650891171,2291.5181959469364,60.73017816023042
5.767540727553872,2282.129463336461,60.54278649962259
4.5673251866524955,2298.733027993089,61.22855862426445
4.528878848406029,2299.0157601852698,60.96183336789733
4.410213029730063,2301.2935812394803,61.2055719271778
2.8209848540204927,2328.9534109960755,63.29038183690841
5.4255485728739465,2286.4812726681944,60.4300910269389
4.254900795132736,2303.4570168159457,61.31057392061831
3.9539035682532178,2309.1031397740603,61.853502724832936
3.9016102537758566,2310.0808557085015,61.77667032530752
4.363461195995819,2301.7221112193524,61.30452430487452
2.8891729098774346,2327.9523681544374,63.25250387249616
1.7589104977207688,2332.815548671328,66.98773733069675
5.1752255122584145,2289.790326755978,60.60279171211414
3.4890103425686916,2317.419143602824,62.255319958505254
3.778899404114128,2312.210803595804,62.11355258680584
4.591391526506865,2298.548030926915,60.99786919719202
6.16009358646331,2277.294742627499,60.16052687805285
4.699341716510393,2296.607828283913,60.81986596430306
4.351261605511664,2302.4481100333,61.48624077221655
